id	daddy	nivel	name	arco
P10139	10	3	4805:Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la Nota 3 de este Capitulo	M-104.70384298922636,123.6167677270662A162,162,0,0,1,-104.84332952288341,123.49848685128123L-69.8955530152556,82.33232456752081A108,108,0,0,0,-69.80256199281757,82.4111784847108Z
P10140	10	3	4805:Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la Nota 3 de este Capitulo	M-104.84332952288341,123.49848685128123A162,162,0,0,1,-104.98268243818873,123.3800485819422L-69.98845495879249,82.2533657212948A108,108,0,0,0,-69.8955530152556,82.33232456752081Z
P10141	10	3	4805:Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la Nota 3 de este Capitulo	M-104.98268243818873,123.3800485819422A162,162,0,0,1,-105.121901557543,123.26145306999362L-70.08126770502867,82.17430204666242A108,108,0,0,0,-69.98845495879249,82.2533657212948Z
P10142	10	3	4805:Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la Nota 3 de este Capitulo	M-105.121901557543,123.26145306999362A162,162,0,0,1,-105.26098670351733,123.14270046658042L-70.17399113567822,82.09513364438695A108,108,0,0,0,-70.08126770502867,82.17430204666242Z
P10143	10	3	4805:Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la Nota 3 de este Capitulo	M-105.26098670351733,123.14270046658042A162,162,0,0,1,-105.39993769885369,123.02379092304773L-70.26662513256912,82.01586061536514A108,108,0,0,0,-70.17399113567822,82.09513364438695Z
P10144	10	3	4806:Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados trasparentes o traslucidos, en bobinas (rollos) o en hojas	M-105.90827408854727,122.58644900471319A162,162,0,0,1,-106.04659670885681,122.46680908094682L-70.69773113923787,81.64453938729788A108,108,0,0,0,-70.60551605903152,81.72429933647545Z
P10145	10	3	4806:Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados trasparentes o traslucidos, en bobinas (rollos) o en hojas	M-106.04659670885681,122.46680908094682A162,162,0,0,1,-106.18478417730192,122.34701307845569L-70.78985611820129,81.56467538563713A108,108,0,0,0,-70.69773113923787,81.64453938729788Z
P10146	10	3	4806:Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados trasparentes o traslucidos, en bobinas (rollos) o en hojas	M-106.18478417730192,122.34701307845569A162,162,0,0,1,-106.32283631776856,122.22706114991473L-70.88189087851237,81.48470743327648A108,108,0,0,0,-70.78985611820129,81.56467538563713Z
P10147	10	3	4806:Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados trasparentes o traslucidos, en bobinas (rollos) o en hojas	M-106.32283631776856,122.22706114991473A162,162,0,0,1,-106.46075295431515,122.10695344819752L-70.97383530287676,81.40463563213167A108,108,0,0,0,-70.88189087851237,81.48470743327648Z
P10148	10	3	480:N/A	M-106.64443071539512,121.94656779667598A162,162,0,0,1,-106.9652851383554,121.66522829169527L-71.31019009223694,81.11015219446352A108,108,0,0,0,-71.09628714359674,81.29771186445065Z
P10149	10	3	4808:Papel y carton corrugados (incluso revestidos por encolado), rizados (crepes), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida 48.03	M-107.0110609485188,121.62496797398302A162,162,0,0,1,-107.14829743239387,121.50408370643044L-71.43219828826258,81.00272247095363A108,108,0,0,0,-71.34070729901254,81.08331198265535Z
P10150	10	3	4808:Papel y carton corrugados (incluso revestidos por encolado), rizados (crepes), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida 48.03	M-107.14829743239387,121.50408370643044A162,162,0,0,1,-107.28539736033395,121.38304458710553L-71.52359824022263,80.92202972473702A108,108,0,0,0,-71.43219828826258,81.00272247095363Z
P10151	10	3	4808:Papel y carton corrugados (incluso revestidos por encolado), rizados (crepes), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida 48.03	M-107.28539736033395,121.38304458710553A162,162,0,0,1,-107.60476516016512,121.10001864089749L-71.73651010677675,80.73334576059833A108,108,0,0,0,-71.52359824022263,80.92202972473702Z
P10152	10	3	4808:Papel y carton corrugados (incluso revestidos por encolado), rizados (crepes), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida 48.03	M-107.60476516016512,121.10001864089749A162,162,0,0,1,-108.01428349233817,120.7348937202365L-72.00952232822544,80.48992914682434A108,108,0,0,0,-71.73651010677675,80.73334576059833Z
P10153	10	3	4808:Papel y carton corrugados (incluso revestidos por encolado), rizados (crepes), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida 48.03	M-108.01428349233817,120.7348937202365A162,162,0,0,1,-108.24125863456533,120.53144788479536L-72.16083908971022,80.35429858986356A108,108,0,0,0,-72.00952232822544,80.48992914682434Z
P10154	10	3	4809:Papel carbon (carbonico), papel autocopia y demas papeles para copiar o transferir (incluido el estucado o cuche, recubierto o impregnado, para clises de mimeografo (stencils) o para planchas offset), incluso impresos, en bobinas (rollos) o en hojas	M-108.46785058556637,120.32757534890848A162,162,0,0,1,-108.60362149061861,120.20504731134398L-72.40241432707907,80.13669820756265A108,108,0,0,0,-72.31190039037757,80.21838356593899Z
P10155	10	3	4809:Papel carbon (carbonico), papel autocopia y demas papeles para copiar o transferir (incluido el estucado o cuche, recubierto o impregnado, para clises de mimeografo (stencils) o para planchas offset), incluso impresos, en bobinas (rollos) o en hojas	M-108.60362149061861,120.20504731134398A162,162,0,0,1,-108.91988170656363,119.91855306427018L-72.61325447104241,79.94570204284679A108,108,0,0,0,-72.40241432707907,80.13669820756265Z
P10156	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-109.01010305041984,119.83654464701844A162,162,0,0,1,-109.68479144865603,119.21932110553571L-73.12319429910401,79.47954740369047A108,108,0,0,0,-72.67340203361323,79.89102976467896Z
P10157	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-109.68479144865603,119.21932110553571A162,162,0,0,1,-110.26669533504663,118.68132077074304L-73.51113022336442,79.1208805138287A108,108,0,0,0,-73.12319429910401,79.47954740369047Z
P10158	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-110.26669533504663,118.68132077074304A162,162,0,0,1,-110.40060660660171,118.55676303313264L-73.60040440440115,79.03784202208843A108,108,0,0,0,-73.51113022336442,79.1208805138287Z
P10159	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-110.40060660660171,118.55676303313264A162,162,0,0,1,-110.62347930640861,118.34883111439919L-73.74898620427241,78.8992207429328A108,108,0,0,0,-73.60040440440115,79.03784202208843Z
P10160	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-110.62347930640861,118.34883111439919A162,162,0,0,1,-110.84596038155033,118.14048022202965L-73.89730692103355,78.76032014801976A108,108,0,0,0,-73.74898620427241,78.8992207429328Z
P10161	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-110.84596038155033,118.14048022202965A162,162,0,0,1,-111.0680490444085,117.9317110936192L-74.04536602960567,78.62114072907946A108,108,0,0,0,-73.89730692103355,78.76032014801976Z
P10162	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-111.0680490444085,117.9317110936192A162,162,0,0,1,-111.20111355709817,117.80624917066733L-74.13407570473211,78.53749944711156A108,108,0,0,0,-74.04536602960567,78.62114072907946Z
P10163	10	3	4810:Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano	M-111.20111355709817,117.80624917066733A162,162,0,0,1,-111.33403634871152,117.68063710867553L-74.22269089914101,78.45375807245036A108,108,0,0,0,-74.13407570473211,78.53749944711156Z
P10164	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-111.6878029800146,117.34493881500573A162,162,0,0,1,-111.99651856781219,117.05033032285598L-74.66434571187479,78.03355354857065A108,108,0,0,0,-74.45853532000973,78.22995921000383Z
P10165	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-111.99651856781219,117.05033032285598A162,162,0,0,1,-112.21655404424756,116.8393983142436L-74.81103602949837,77.89293220949573A108,108,0,0,0,-74.66434571187479,78.03355354857065Z
P10166	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-112.21655404424756,116.8393983142436A162,162,0,0,1,-112.4361922562804,116.62805267562665L-74.95746150418694,77.75203511708443A108,108,0,0,0,-74.81103602949837,77.89293220949573Z
P10167	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-112.4361922562804,116.62805267562665A162,162,0,0,1,-112.74301686873545,116.33147530800095L-75.16201124582363,77.55431687200063A108,108,0,0,0,-74.95746150418694,77.75203511708443Z
P10168	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-112.74301686873545,116.33147530800095A162,162,0,0,1,-112.96169847646506,116.11914001279975L-75.30779898431004,77.41276000853317A108,108,0,0,0,-75.16201124582363,77.55431687200063Z
P10169	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-112.96169847646506,116.11914001279975A162,162,0,0,1,-113.09271553747135,115.99154146902517L-75.39514369164756,77.32769431268345A108,108,0,0,0,-75.30779898431004,77.41276000853317Z
P10170	10	3	4811:Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas de forma cuadrada o rectangular, de cualquier tamano, excepto los productos de los tipos descritos en el texto de las partidas 48.03, 48.09 o 48.10	M-113.09271553747135,115.99154146902517A162,162,0,0,1,-114.09237899723438,115.00838688874579L-76.06158599815625,76.67225792583054A108,108,0,0,0,-75.39514369164756,77.32769431268345Z
P10171	10	3	481:N/A	M-114.39493143631606,114.707452511511A162,162,0,0,1,-114.52435390391213,114.57823686412479L-76.34956926927475,76.38549124274986A108,108,0,0,0,-76.2632876242107,76.471635007674Z
P10172	10	3	4813:Papel de fumar, incluso cortado al tamano adecuado, en librillos o en tubos	M-114.56746229982765,114.53513252350812A162,162,0,0,1,-114.69669012226265,114.40572221264834L-76.46446008150843,76.2704814750989A108,108,0,0,0,-76.3783081998851,76.35675501567208Z
P10173	10	3	4813:Papel de fumar, incluso cortado al tamano adecuado, en librillos o en tubos	M-114.69669012226265,114.40572221264834A162,162,0,0,1,-114.8257717686581,114.2761660965752L-76.55051451243872,76.18411073105013A108,108,0,0,0,-76.46446008150843,76.2704814750989Z
P10174	10	3	4813:Papel de fumar, incluso cortado al tamano adecuado, en librillos o en tubos	M-114.8257717686581,114.2761660965752A162,162,0,0,1,-114.95470707450494,114.14646434040243L-76.6364713830033,76.09764289360163A108,108,0,0,0,-76.55051451243872,76.18411073105013Z
P10175	10	3	4814:Papel para decorar y revestimientos similares de paredes, papel para vidrieras	M-115.0834958754806,114.01661710942946A162,162,0,0,1,-115.21213800744928,113.88662456914093L-76.8080920049662,75.92441637942729A108,108,0,0,0,-76.72233058365373,76.01107807295297Z
